Time,Original_Signal,Filtered_Signal
39.41,171.11347462370756,-4.44363681334884
39.42,171.9366769115208,-4.308568338483176
39.43,171.75987919933402,-4.116343309697901
39.44,169.58308148714718,-3.870315813260272
39.45,171.4062837749604,-3.576302848085468
39.46,168.22948606277362,-3.2423721008216027
39.47,174.05268835058683,-2.8784729008784926
39.48,171.8758906384,-2.4959275391557703
39.49,171.6990929262132,-2.1068116663759198
39.5,170.52229521402646,-1.7232624544141253
39.51,176.3454975018396,-1.3567606238112104
39.52,179.16869978965283,-1.017436478990134
39.53,179.99190207746605,-0.713450113317822
39.54,177.8151043652793,-0.4504915998570875
39.55,177.63830665309243,-0.23143838656995122
39.56,176.46150894090567,-0.05619499553610811
39.57,177.2847112287189,0.07827422960359079
39.58,173.1079135165321,0.1777235993389194
39.59,174.93111580434527,0.25023417867976827
39.6,176.75431809215848,0.3056818742630697
39.61,173.5775203799717,0.35510475684026255
39.62,172.40072266778495,0.41001419315708054
39.63,176.22392495559808,0.4816960232394338
39.64,177.04712724341132,0.5805462353226916
39.65,176.87032953122457,0.7154808406729605
39.66,176.6935318190378,0.8934526069960809
39.67,174.51673410685092,1.1190987115760076
39.68,176.33993639466416,1.394533892748079
39.69,176.16313868247738,1.7192938679140823
39.7,177.98634097029054,2.09042416479451
39.71,180.80954325810376,2.5027006382946415
39.72,178.63274554591698,2.948960409292348
39.73,177.4559478337302,3.4205162819428607
39.74,178.27915012154335,3.9076241943894128
39.75,182.10235240935657,4.399972016104542
39.76,182.92555469716982,4.887158935655273
39.77,182.74875698498306,5.359137627753928
39.78,181.5719592727962,5.806596128096867
39.79,182.39516156060944,6.221262504604402
39.8,180.21836384842265,6.596122403732995
39.81,182.04156613623587,6.925546636835074
39.82,180.86476842404903,7.205332448757564
39.83,184.68797071186225,7.432667457148183
39.84,181.51117299967547,7.606029192733474
39.85,182.3343752874887,7.725035653215668
39.86,184.15757757530184,7.790263385973067
39.87,180.98077986311506,7.803049474556018
39.88,183.8039821509283,7.765292588384248
39.89,185.62718443874155,7.679266169861186
39.9,179.45038672655468,7.547454121725923
39.91,180.27358901436793,7.372416271674356
39.92,183.09679130218115,7.156687659936501
39.93,184.91999358999428,6.902712537088126
39.94,184.74319587780752,6.6128111330029045
39.95,180.56639816562074,6.289175057451074
39.96,179.38960045343396,5.933885821657155
39.97,179.21280274124712,5.548950403364184
39.98,179.03600502906033,5.1363477863276135
39.99,183.85920731687358,4.6980807436320005
40.0,179.6824096046868,4.236227713816418
40.01,177.50561189249996,3.7529905019715053
40.02,181.32881418031317,3.250734782294397
40.03,178.15201646812642,2.7320218923004016
40.04,176.97521875593964,2.1996319410044287
40.05,173.7984210437528,1.6565794848405004
40.06,172.621623331566,1.1061236597307837
40.07,175.44482561937923,0.551774495991111
40.08,177.26802790719248,-0.0027038252110696153
40.09,173.0912301950056,-0.5532935428743321
40.1,172.91443248281882,-1.0957301301148545
40.11,171.73763477063207,-1.6255190793426302
40.12,175.5608370584452,-2.137967058511941
40.13,174.38403934625845,-2.6282317183819535
40.14,174.20724163407166,-3.091393461605047
40.15,169.0304439218849,-3.522550701981773
40.16,170.85364620969804,-3.9169377567596086
40.17,169.6768484975113,-4.27006193864497
40.18,168.5000507853245,-4.577854143298105
40.19,168.32325307313772,-4.836825653147456
40.2,170.14645536095088,-5.044223167397873
40.21,167.9696576487641,-5.198174170929545
40.22,169.79285993657734,-5.297815475010827
40.23,167.61606222439056,-5.343398840544227
40.24,171.4392645122037,-5.336368778142812
40.25,169.26246680001694,-5.279408711295409
40.26,169.08566908783015,-5.176452567041034
40.27,168.9088713756434,-5.0326594908458535
40.28,172.73207366345653,-4.8543498369844995
40.29,165.55527595126978,-4.648901012137344
40.3,170.378478239083,-4.424602330479691
40.31,167.20168052689615,-4.190468940154526
40.32,171.02488281470937,-3.9560162101640874
40.33,171.8480851025226,-3.73099771672129
40.34,168.67128739033583,-3.5251119961628206
40.35,171.49448967814897,-3.3476853158610984
40.36,168.31769196596218,-3.207339660041921
40.37,171.14089425377543,-3.111656824178128
40.38,170.96409654158867,-3.0668509037080653
40.39,170.7872988294018,-3.0774624819691554
40.4,169.61050111721502,-3.146088366530216
40.41,170.43370340502827,-3.2731606959454442
40.42,170.25690569284149,-3.45678859733044
40.43,167.08010798065465,-3.69267433732565
40.44,167.90331026846786,-3.974114123774163
40.45,169.72651255628108,-4.2920914240360615
40.46,166.54971484409432,-4.635467870300168
40.47,168.37291713190746,-4.99127346950877
40.48,170.1961194197207,-5.345093842725755
40.49,166.01932170753392,-5.681547542235191
40.5,168.84252399534705,-5.984841204520092
40.51,168.6657262831603,-6.23938462369044
40.52,168.48892857097354,-6.430442170743779
40.53,166.31213085878676,-6.544791878349715
40.54,160.1353331465999,-6.57135959479651
40.55,162.95853543441314,-6.501793551775475
40.56,164.78173772222635,-6.330945053752967
40.57,167.60494001003957,-6.057224039146954
40.58,173.42814229785273,-5.682803788312351
40.59,161.25134458566595,-5.213656485430044
40.6,163.0745468734792,-4.659410019236572
40.61,167.8977491612924,-4.033025855461483
40.62,167.72095144910557,-3.350307749100936
40.63,166.5441537369188,-2.629261158399104
40.64,167.36735602473203,-1.8893328993624492
40.65,167.19055831254525,-1.1505690633634391
40.66,173.0137606003584,-0.43273571658632853
40.67,172.83696288817163,0.2455492895159535
40.68,174.66016517598484,0.867624507411342
40.69,173.4833674637981,1.4194872262758405
40.7,173.30656975161122,1.8903506890772384
40.71,173.12977203942444,2.273026600036072
40.72,171.95297432723768,2.5641151694010795
40.73,173.77617661505082,2.7639978579992475
40.74,176.59937890286406,2.8766408695752066
40.75,171.42258119067728,2.909229313558115
40.76,172.24578347849052,2.8716619921414885
40.77,167.06898576630365,2.7759442345440193
40.78,168.8921880541169,2.6355205062561238
40.79,171.71539034193012,2.4645892912238008
40.8,167.53859262974333,2.277440010161906
40.81,169.3617949175565,2.0878460046990566
40.82,172.1849972053697,1.9085397655072616
40.83,168.00819949318296,1.7507876600831762
40.84,170.83140178099617,1.62407244840149
40.85,171.6546040688093,1.5358837470083957
40.86,171.47780635662255,1.4916099826168367
40.87,170.30100864443577,1.4945206695285047
40.88,169.124210932249,1.5458251664885465
40.89,167.94741322006215,1.6447932421531346
40.9,168.7706155078754,1.7889233920157244
40.91,167.5938177956886,1.9741463838986442
40.92,169.41702008350177,2.1950534886558013
40.93,170.24022237131499,2.445140937743748
40.94,170.0634246591282,2.717064133536649
40.95,168.88662694694145,3.0028968808237035
40.96,165.70982923475458,3.29439225237532
40.97,165.5330315225678,3.58324244253847
40.98,168.35623381038104,3.86133490865465
40.99,169.1794360981943,4.121001213835906
41.0,169.00263838600742,4.355253501029734
41.01,171.82584067382064,4.5580019270629375
41.02,169.64904296163388,4.7242452123172995
41.03,171.4722452494471,4.85022611483249
41.04,167.29544753726026,4.9335442411477315
41.05,168.11864982507348,4.9732200065090035
41.06,162.9418521128867,4.969705413322358
41.07,168.76505440069994,4.924839252370112
41.08,167.58825668851307,4.841746102643653
41.09,167.41145897632632,4.724680111393894
41.1,166.23466126413953,4.578816191973993
41.11,168.05786355195266,4.409993261087034
41.12,165.8810658397659,4.2244166161768995
41.13,167.70426812757916,4.02832950704385
41.14,166.52747041539237,3.8276671929076613
41.15,165.3506727032055,3.627709975362358
41.16,163.17387499101875,3.432754427749931
41.17,160.99707727883197,3.2458237935940657
41.18,162.82027956664518,3.068438793121879
41.19,158.64348185445834,2.900468478864023
41.2,161.46668414227156,2.7400771990417114
41.21,160.2898864300848,2.583778363216854
41.22,163.11308871789802,2.426599049861416
41.23,159.93629100571118,2.262352223734815
41.24,161.7594932935244,2.084006153306795
41.25,159.58269558133765,1.884134137931617
41.26,159.40589786915086,1.6554222715886826
41.27,156.22910015696402,1.391208875040139
41.28,157.05230244477724,1.0860264638118369
41.29,153.87550473259046,0.7361156706687032
41.3,154.69870702040362,0.33988042428139054
41.31,158.52190930821683,-0.10174498971108657
41.32,159.34511159603005,-0.5850433858586526
41.33,154.1683138838433,-1.1033982172132726
41.34,154.99151617165643,-1.6473280099840204
41.35,151.81471845946967,-2.2046781589259696
41.36,149.6379207472829,-2.7609672947177812
41.37,149.46112303509614,-3.2998762122932606
41.38,147.28432532290927,-3.803859063911755
41.39,147.1075276107225,-4.254849848637625
41.4,146.93072989853573,-4.635032532505495
41.41,145.75393218634895,-4.927640470554052
41.42,150.5771344741621,-5.117749999260317
41.43,142.40033676197532,-5.193033816784614
41.44,145.22353904978857,-5.144441734643653
41.45,144.0467413376018,-4.96677929690493
41.46,147.86994362541492,-4.659158429623396
41.47,148.69314591322816,-4.225298528560252
41.48,145.51634820104138,-3.6736610101645915
41.49,146.33955048885463,-3.01740516104722
41.5,147.16275277666776,-2.274158097504526
41.51,145.985955064481,-1.4655969507269506
41.52,147.80915735229422,-0.6168472722420602
41.53,143.63235964010738,0.24429170973386996
41.54,148.4555619279206,1.0882769318160448
41.55,146.27876421573382,1.884880334844908
41.56,146.10196650354706,2.6043422758081025
41.57,149.9251687913602,3.2185770287900297
41.58,147.7483710791734,3.7023807890389624
41.59,147.57157336698666,4.034587191874436
41.6,146.3947756547999,4.1991123546438285
41.61,149.21797794261303,4.18583141585003
41.62,146.04118023042625,3.9912318850352433
41.63,146.8643825182395,3.618796069154825
41.64,147.6875848060527,3.0790754738368626
41.65,149.51078709386587,2.389434243117197
41.66,145.3339893816791,1.5734559724614092
41.67,148.1571916694923,0.6600278418241042
41.68,145.98039395730555,-0.31786318610949743
41.69,140.80359624511868,-1.324566920042975
41.7,136.62679853293193,-2.3233658426814756
41.71,131.45000082074515,-3.2781429282493884
41.72,131.27320310855828,-4.155025918039916
41.73,129.09640539637152,-4.923911878804035
41.74,124.91960768418475,-5.559782910741641
41.75,129.74280997199799,-6.043738134821491
41.76,130.56601225981112,-6.363687121836618
41.77,132.38921454762436,-6.514673616915112
41.78,131.21241683543758,-6.498823336711889
41.79,130.0356191232508,-6.324933423160822
41.8,135.85882141106396,-6.007741911967632
41.81,131.68202369887717,-5.566932030823653
41.82,131.50522598669042,-5.025937635962016
41.83,129.32842827450364,-4.410622537743649
41.84,130.1516305623168,-3.7479082246854927
41.85,130.97483285013,-3.064422248564354
41.86,129.79803513794326,-2.3852340620454666
41.87,128.62123742575648,-1.7327371111807839
41.88,132.4444397135696,-1.1257260456183198
41.89,132.26764200138285,-0.5787064726453985
41.9,132.09084428919607,-0.10146212954204299
41.91,131.91404657700923,0.30110895583173436
41.92,132.73724886482245,0.6288913878641313
41.93,130.56045115263566,0.8861979288543316
41.94,133.3836534404489,1.081191763366192
41.95,130.20685572826204,1.2251247478306346
41.96,131.0300580160753,1.3314398604489899
41.97,131.8532603038885,1.4147923418313748
41.98,121.67646259170174,1.4900471646884226
41.99,130.49966487951488,1.5713102140157191
42.0,127.32286716732811,1.6710468493294481
42.01,130.14606945514134,1.7993346298975885
42.02,129.96927174295456,1.9632875394285714
42.03,128.79247403076772,2.1666779193556915
42.04,129.61567631858094,2.4097703999292137
42.05,125.43887860639417,2.689370124618302
42.06,126.2620808942074,2.9990759973598387
42.07,128.08528318202053,3.329718911571066
42.08,129.90848546983378,3.669955307753666
42.09,127.73168775764701,4.0069783963878844
42.1,127.55489004546016,4.327303468404832
42.11,128.37809233327337,4.61758030900718
42.12,128.20129462108662,4.865385039861328
42.13,129.02449690889983,5.059945725200311
42.14,127.84769919671298,5.19276060982736
42.15,125.67090148452621,5.25807460863613
42.16,126.49410377233944,5.253188213807523
42.17,127.31730606015267,5.178582797990519
42.18,126.1405083479658,5.037856799182275
42.19,126.96371063577904,4.8374779340583185
42.2,122.78691292359227,4.586366901645634
42.21,123.6101152114055,4.295337512650639
42.22,123.43331749921865,3.9764263013530594
42.23,121.25651978703186,3.642150974828632
42.24,122.07972207484511,3.304741183283128
42.25,122.90292436265833,2.9753868883561743
42.26,122.72612665047147,2.6635490569791234
42.27,120.5493289382847,2.376374608578836
42.28,117.37253122609793,2.118252607958264
42.29,118.19573351391116,1.89054171098714
42.3,116.0189358017243,1.6914899154632752
42.31,116.84213808953754,1.5163569318888208
42.32,113.66534037735076,1.3577373890566553
42.33,120.4885426651639,1.2060703257004506
42.34,116.31174495297714,1.0503079040517216
42.35,116.13494724079037,0.8787050052713348
42.36,115.9581495286036,0.6796822357301017
42.37,113.78135181641673,0.44270855919838853
42.38,112.60455410422998,0.15914665564700398
42.39,113.4277563920432,-0.1769956556090281
42.4,111.25095867985642,-0.5684609722565545
42.41,113.07416096766957,-1.014330906679343
42.42,116.8973632554828,-1.5098435025351535
42.43,115.72056554329603,-2.0464618292522747
42.44,115.54376783110925,-2.6121999607315747
42.45,110.3669701189224,-3.1921944473089385
42.46,111.19017240673563,-3.7694906361391416
42.47,108.01337469454886,-4.325995513600727
42.48,106.83657698236209,-4.843534047123138
42.49,97.65977927017524,-5.304936040472411
42.5,102.48298155798847,-5.695076571256085
42.51,103.30618384580168,-6.001795774830887
42.52,102.12938613361483,-6.216632906574907
42.53,101.95258842142806,-6.3353242821809514
42.54,101.77579070924129,-6.358033268918984
42.55,103.59899299705452,-6.289301087751478
42.56,104.42219528486767,-6.137727884134775
42.57,106.2453975726809,-5.915412577671799
42.58,104.06859986049412,-5.637195893199658
42.59,107.89180214830735,-5.319762552152415
42.6,108.7150044361205,-4.98066517756578
42.61,104.53820672393373,-4.637333873538252
42.62,105.36140901174696,-4.306132013829636
42.63,107.18461129956019,-4.001511276825661
42.64,107.00781358737333,-3.735308462407374
42.65,104.83101587518655,-3.5162143206488676
42.66,102.65421816299978,-3.3494316974652287
42.67,101.47742045081301,-3.2365278526719874
42.68,105.30062273862616,-3.1754747761231683
42.69,104.12382502643939,-3.160862399006443
42.7,101.94702731425262,-3.1842630757519252
42.71,103.77022960206577,-3.234721534352536
42.72,103.59343188987899,-3.299342357766717
42.73,104.41663417769222,-3.36394656234309
42.74,100.23983646550545,-3.413769536997626
42.75,104.0630387533186,-3.434174041537474
42.76,105.88624104113183,-3.411353696095375
42.77,105.70944332894506,-3.333004036610797
42.78,106.53264561675829,-3.188939453035976
42.79,105.35584790457142,-2.971635013767811
42.8,105.17905019238465,-2.676672424036545
42.81,105.00225248019788,-2.3030695854611833
42.82,104.82545476801111,-1.8534740511035779
42.83,103.64865705582426,-1.334202780025905
42.84,104.47185934363749,-0.7551145406032207
42.85,104.29506163145072,-0.1293074112823216
42.86,103.11826391926394,0.5273578986683772
42.87,101.94146620707708,1.196898044283513
42.88,103.76466849489032,1.8599881174203163
42.89,109.58787078270355,2.4968498992666315
42.9,108.4110730705167,3.0882026734562387
42.91,111.23427535832991,3.6162235725279155
42.92,115.05747764614314,4.065459631537213
42.93,109.88067993395637,4.42363344921091
42.94,110.70388222176952,4.682288931689254
42.95,111.52708450958275,4.837232700380239
42.96,110.35028679739598,4.888739550788055
42.97,114.17348908520921,4.841505725989922
42.98,110.99669137302234,4.704350505970089
42.99,111.81989366083558,4.489683517106742
43.0,108.6430959486488,4.2127710454557
43.01,106.46629823646204,3.890848294509665
43.02,106.28950052427518,3.5421348279813953
43.03,103.11270281208841,3.1848164771229555
43.04,108.93590509990165,2.8360582881596015
43.05,109.75910738771486,2.511109696520348
43.06,108.58230967552801,2.2225556100423076
43.07,107.40551196334124,1.9797563509204894
43.08,104.22871425115447,1.7885063713829539
43.09,100.0519165389677,1.6509270812847399
43.1,100.87511882678085,1.5655936158580737
43.11,105.69832111459408,1.527879597984207
43.12,107.5215234024073,1.5304888802746828
43.13,110.34472569022044,1.564130217777643
43.14,108.16792797803367,1.6182812933463273
43.15,109.9911302658469,1.6819836920952684
43.16,109.81433255366014,1.7446108517080476
43.17,109.63753484147328,1.7965564817789081
43.18,105.46073712928651,1.8298005728613862
43.19,106.28393941709973,1.8383226015553238
43.2,104.10714170491296,1.8183453864525567
43.21,105.93034399272611,1.768406804811477
43.22,105.75354628053934,1.6892690393941716
43.23,104.57674856835257,1.5836853739848713
43.24,105.3999508561658,1.4560523674599402
43.25,105.22315314397895,1.311980376069377
43.26,105.04635543179216,1.1578179191513822
43.27,107.8695577196054,1.000165482408688
43.28,103.69276000741863,0.8454123067923414
43.29,104.51596229523177,0.6993258509634245
43.3,104.339164583045,0.5667182731787194
43.31,104.16236687085824,0.451207774677306
43.32,105.98556915867138,0.3550853294594517
43.33,103.8087714464846,0.2792896157172373
43.34,103.63197373429783,0.22348534463483957
43.35,103.45517602211106,0.18623313217677176
43.36,106.27837830992421,0.16523300023439805
43.37,103.10158059773744,0.1576188839603393
43.38,104.92478288555067,0.1602784721005485
43.39,105.74798517336389,0.1701715574395304
43.4,107.57118746117703,0.1846209470698893
43.41,104.39438974899026,0.20155284028749956
43.42,106.2175920368035,0.21966820722911842
43.43,104.04079432461673,0.2385326788806519
43.44,102.86399661242987,0.25857919853602246
43.45,101.6871989002431,0.2810245141412309
43.46,106.51040118805632,0.30770689810018675
43.47,102.33360347586955,0.3408578394622901
43.48,106.1568057636827,0.38282467490863487
43.49,105.98000805149593,0.4357642140050989
43.5,107.80321033930908,0.5013294497048516
43.51,104.62641262712239,0.5803724610200635
43.52,103.44961491493554,0.6726865292574553
43.53,103.27281720274867,0.7768090978212291
43.54,102.09601949056199,0.8899042584408478
43.55,104.91922177837513,1.0077388056323517
43.56,103.74242406618845,1.1247596973097622
43.57,104.5656263540016,1.234273444061924
43.58,104.38882864181474,1.3287202097174642
43.59,106.21203092962806,1.4000280111361356
43.6,106.03523321744119,1.4400260748596563
43.61,106.85843550525433,1.4408917307349556
43.62,105.68163779306765,1.3956026041680338
43.63,106.5048400808808,1.298365488985523
43.64,103.32804236869411,1.1449950745872866
43.65,106.15124465650726,0.9332193801453857
43.66,103.97444694432039,0.6628938923720393
43.67,105.79764923213371,0.3361125406556346
43.68,104.62085151994685,-0.04278968647332458
43.69,103.44405380776,-0.46734092085400775
43.7,102.26725609557332,-0.9291354364765703
43.71,99.09045838338646,-1.4181220170586244
43.72,99.91366067119961,-1.9229599385463858
43.73,101.73686295901291,-2.4314222485555983
43.74,97.56006524682606,-2.9308251954180364
43.75,98.38326753463937,-3.4084634289164844
43.76,103.20646982245252,-3.852032592620269
43.77,98.02967211026566,-4.250023685554204
43.78,96.85287439807898,-4.59207662841944
43.79,97.67607668589213,-4.869283458399922
43.8,100.49927897370526,-5.074434269788902
43.81,100.32248126151858,-5.202201307779373
43.82,101.14568354933172,-5.249258460813847
43.83,94.96888583714504,-5.214334799956344
43.84,93.79208812495818,-5.098201953969572
43.85,96.61529041277133,-4.903596341035214
43.86,96.43849270058465,-4.635078988963129
43.87,99.26169498839778,-4.298838033467146
43.88,98.08489727621092,-3.902441799497001
43.89,100.90809956402424,-3.454553188028745
43.9,96.73130185183739,-2.9646184179098514
43.91,100.55450413965053,-2.4425446675014184
43.92,100.37770642746385,-1.8983816806835907
43.93,102.200908715277,-1.342021941991833
43.94,100.0241110030903,-0.7829326431197872
43.95,99.84731329090344,-0.22993044968534895
43.96,105.67051557871659,0.30899282082044033
43.97,104.4937178665299,0.8267888782748224
43.98,101.31692015434305,1.3174148933412717
43.99,98.1401224421562,1.7758412028603983
44.0,102.96332472996951,2.198010610446041
44.01,106.78652701778265,2.5807577829733077
44.02,104.60972930559596,2.9216991231212646
44.03,103.43293159340911,3.219104645882768
44.04,107.25613388122225,3.471763998709172
44.05,106.07933616903557,3.6788589546096944
44.06,102.90253845684872,3.839854403454865
44.07,102.72574074466185,3.9544188647501533
44.08,105.54894303247517,4.0223836141502
44.09,102.37214532028831,4.043746498414593
44.1,103.19534760810146,4.018722420954076
44.11,101.01854989591477,3.947837542995566
44.12,101.84175218372792,3.832058883059818
44.13,101.66495447154122,3.6729457599652746
44.14,104.48815675935437,3.472805061817192
44.15,106.31135904716751,3.234829351545152
44.16,104.13456133498083,2.9631960200319005
44.17,104.95776362279398,2.663107541513226
44.18,103.78096591060712,2.3407574521341616
44.19,103.60416819842044,2.003213566223464
44.2,100.42737048623357,1.658218360020145
44.21,101.25057277404689,1.3139153369362706
44.22,97.07377506186003,0.9785184274238681
44.23,101.89697734967318,0.659948057258984
44.24,94.7201796374865,0.36546166458133
44.25,95.54338192529964,0.10130770581268009
44.26,95.36658421311279,-0.12756954023971953
44.27,96.18978650092609,-0.3177515433069052
44.28,100.01298878873924,-0.46747729856533593
44.29,99.83619107655238,-0.5766771016130741
44.3,94.6593933643657,-0.6469083613572246
44.31,97.48259565217884,-0.6812011036999783
44.32,96.30579793999216,-0.6838271632453005
44.33,99.1290002278053,-0.6600118066021972
44.34,96.95220251561844,-0.6156095302902697
44.35,95.77540480343175,-0.5567669535893867
44.36,97.5986070912449,-0.48959508690533804
44.37,100.42180937905805,-0.41987093833812944
44.38,94.24501166687136,-0.35278470175847326
44.39,99.06821395468451,-0.29274402595981375
44.4,95.89141624249783,-0.24324155556925922
44.41,92.71461853031096,-0.20678658982229978
44.42,99.5378208181241,-0.18489686525108523
44.43,93.36102310593742,-0.17814258298187344
44.44,96.18422539375057,-0.18623215116796926
44.45,93.00742768156371,-0.20812779444496524
44.46,94.83062996937703,-0.24217914526400713
44.47,96.65383225719017,-0.2862640157569351
44.48,93.47703454500348,-0.33792748523168703
44.49,96.30023683281662,-0.39451286395498014
44.5,93.12343912062977,-0.45328061396695934
44.51,96.94664140844309,-0.5115135816729456
44.52,95.76984369625623,-0.5666086829355085
44.53,95.59304598406938,-0.6161563390243325
44.54,90.4162482718827,-0.6580094595115825
44.55,93.23945055969583,-0.6903437012925522
44.56,98.06265284750897,-0.7117102964361661
44.57,94.88585513532229,-0.7210821319317142
44.58,88.70905742313543,-0.7178930949992943
44.59,91.53225971094875,-0.7020700301216406
44.6,96.35546199876188,-0.6740560848338718
44.61,92.17866428657504,-0.6348238631279574
44.62,94.00186657438834,-0.5858766687158682
44.63,92.82506886220149,-0.5292360833363685
44.64,93.64827115001464,-0.4674140543886244
44.65,94.47147343782795,-0.4033675365859535
44.66,91.2946757256411,-0.34043362872035116
44.67,95.1178780134544,-0.28224320265358377
44.68,92.94108030126756,-0.23261138270139578
44.69,88.7642825890807,-0.19540404216691132
44.7,92.58748487689401,-0.17438085686477578
44.71,92.41068716470716,-0.17301744313918652
44.72,92.2338894525203,-0.19431163687275307
44.73,89.05709174033362,-0.24058180767982404
44.74,92.88029402814675,-0.31326789284477613
44.75,91.70349631595991,-0.41274818949657566
44.76,88.52669860377321,-0.538186502875378
44.77,93.34990089158636,-0.6874247005953072
44.78,93.17310317939967,-0.8569348139707895
44.79,93.99630546721282,-1.0418424021043042
44.8,91.81950775502597,-1.2360289523102177
44.81,89.64271004283927,-1.4323158626723576
44.82,84.46591233065242,-1.6227265543178355
44.83,90.28911461846556,-1.798817227325945
44.84,89.11231690627888,-1.952061448025726
44.85,86.93551919409202,-2.074269643134184
44.86,89.75872148190534,-2.1580218419820496
44.87,88.58192376971849,-2.197090564268652
44.88,89.40512605753162,-2.1868304302150756
44.89,89.22832834534493,-2.1245117399338134
44.9,89.05153063315808,-2.0095768638001137
44.91,87.87473292097123,-1.843800809343497
44.92,89.69793520878454,-1.6313408432031942
44.93,88.52113749659769,-1.378664626398309
44.94,83.34433978441083,-1.0943520032268628
44.95,88.16754207222414,-0.7887723067622089
44.96,89.99074436003728,-0.4736465941592166
44.97,90.8139466478506,-0.16151218343815352
44.98,84.63714893566375,0.13488540064070192
44.99,90.46035122347689,0.4032411835319702
45.0,87.28355351129021,0.6323431551576315
45.01,89.10675579910335,0.8126882847053559
45.02,93.92995808691649,0.937021636065518
45.03,89.7531603747298,1.0007605646456446
45.04,94.57636266254295,1.0022715948264593
45.05,89.39956495035626,0.9429762592065718
45.06,89.22276723816941,0.8272734536115218
45.07,94.04596952598256,0.6622788633457741
45.08,89.86917181379587,0.4573956237589076
45.09,87.692374101609,0.22374338248579936
45.1,88.51557638942215,-0.026515842478214407
45.11,83.33877867723547,-0.28090824215353527
45.12,84.16198096504861,-0.5273838421664309
45.13,84.98518325286176,-0.7550054637508046
45.14,83.80838554067508,-0.9545433612133912
45.15,87.63158782848822,-1.1189358240220755
45.16,86.45479011630152,-1.2435869452856578
45.17,87.27799240411467,-1.3264854603648417
45.18,82.10119469192782,-1.3681418630638755
45.19,85.92439697974113,-1.3713539021604326
45.2,85.74759926755428,-1.3408222727527543
45.21,85.57080155536741,-1.2826482397942491
45.22,86.39400384318074,-1.2037525381068555
45.23,83.21720613099387,-1.1112597266040993
45.24,86.04040841880719,-1.011893922328258
45.25,85.86361070662034,-0.9114303966160874
45.26,88.68681299443348,-0.8142429686883369
45.27,85.5100152822468,-0.7229797225423062
45.28,88.33321757005993,-0.6383897069814372
45.29,87.15641985787309,-0.5593115825494537
45.3,84.97962214568639,-0.48282252655530256
45.31,84.80282443349954,-0.4045331614846708
45.32,84.62602672131268,-0.3190029615555215
45.33,80.449229009126,-0.22024155883399715
45.34,84.27243129693915,-0.10225541596705814
45.35,83.09563358475245,0.040403105245314284
45.36,83.91883587256561,0.21212615876669805
45.37,86.74203816037874,0.4158179570559249
45.38,88.56524044819206,0.6525703754726954
45.39,81.3884427360052,0.9214691404761948
45.4,83.21164502381835,1.2195437181827073
45.41,88.03484731163167,1.5418641703415716
45.42,85.8580495994448,1.8817783864843138
45.43,82.68125188725813,2.2312736795297337
45.44,85.50445417507126,2.5814382662005015
45.45,87.3276564628844,2.9229911755413793
45.46,88.15085875069772,3.246844108682086
45.47,87.97406103851087,3.5446561034183253
45.48,84.79726332632401,3.809341825754104
45.49,86.62046561413732,4.035497007577142
45.5,87.44366790195048,4.21970980584009
45.51,88.26687018976361,4.360734304138423
45.52,88.09007247757692,4.459511562076622
45.53,88.91327476539007,4.519034062170974
45.54,88.73647705320339,4.544060550733971
45.55,84.55967934101653,4.540699414238272
45.56,87.38288162882967,4.515889025410468
45.57,87.206083916643,4.47681202223628
45.58,83.02928620445613,4.430286412779977
45.59,82.85248849226927,4.3821790984226
45.6,84.67569078008259,4.336886526178137
45.61,84.49889306789572,4.296922679258663
45.62,80.32209535570905,4.262646795353954
45.63,84.14529764352218,4.232152694964041
45.64,80.96849993133534,4.201329291281464
45.65,84.79170221914865,4.164088775660651
45.66,85.61490450696179,4.112746246191281
45.67,83.43810679477494,4.038523290139981
45.68,84.26130908258824,3.932139229989503
45.69,83.0845113704014,3.784448094814282
45.7,83.90771365821453,3.587077203595057
45.71,81.73091594602785,3.333024508876387
45.72,81.554118233841,3.0171762452334216
45.73,84.37732052165431,2.6367134719770546
45.74,84.20052280946746,2.1913851760846397
45.75,79.02372509728059,1.6836359800857135
45.76,78.84692738509392,1.118587326790123
45.77,77.67012967290705,0.5038812987648376
45.78,70.4933319607202,-0.15059507760317445
45.79,71.31653424853351,-0.8330810208020437
45.8,75.13973653634666,-1.5303815635069145
45.81,71.96293882415998,-2.2283484242505645
45.82,70.78614111197311,-2.912377754452051
45.83,72.60934339978627,-3.567904699504451
45.84,73.43254568759957,-4.180879756549889
45.85,70.25574797541272,-4.738216701665676
45.86,69.07895026322586,-5.228205695422295
45.87,71.90215255103918,-5.6408876430195285
45.88,67.72535483885233,-5.968386864115136
45.89,68.54855712666546,-6.2051987493677645
45.9,67.37175941447879,-6.348427647797327
45.91,71.19496170229192,-6.3979681496105645
45.92,65.01816399010524,-6.356620675153757
45.93,66.84136627791838,-6.230130355605463
45.94,66.66456856573153,-6.027137109188196
45.95,64.48777085354484,-5.759025070437775
45.96,65.31097314135798,-5.439661511389818
45.97,65.13417542917114,-5.085019296358315
45.98,64.95737771698444,-4.712682676167302
45.99,64.78058000479759,-4.34124354027048
46.0,62.6037822926109,-3.9896035762377675
46.01,67.42698458042405,-3.676206440331384
46.02,64.2501868682372,-3.418232212713442
46.03,64.0733891560505,-3.2307932294946027
46.04,70.89659144386366,-3.126175000549137
